No,Booking_ID,adult_and_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,lead_time(1),avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan(1)
3092,INN11174,"2,0",1,1,Meal Plan 1,0,Room_Type 1,26,2018,1,30,Online,0,0,0,26,91.0,1,Not_Canceled,Meal Plan 1
3093,INN11175,"1,0",2,2,Meal Plan 1,0,Room_Type 1,162,2018,10,14,Offline,0,0,0,162,115.0,0,Canceled,Meal Plan 1
3094,INN11191,"1,0",0,3,Meal Plan 1,0,Room_Type 1,28,2018,9,27,Online,0,0,0,28,115.23,2,Not_Canceled,Meal Plan 1
3095,INN11192,"3,0",1,2,Meal Plan 1,0,Room_Type 4,198,2018,8,22,Online,0,0,0,198,137.7,0,Canceled,Meal Plan 1
3096,INN11195,"2,0",0,1,Meal Plan 1,0,Room_Type 1,64,2017,10,16,Offline,0,0,0,64,85.0,0,Not_Canceled,Meal Plan 1
3097,INN11197,"2,0",0,3,Not Selected,0,Room_Type 1,43,2018,4,28,Online,0,0,0,43,109.2,2,Not_Canceled,Not Selected
3098,INN11198,"1,0",0,3,Meal Plan 1,0,Room_Type 1,104,2017,12,3,Offline,0,0,0,104,65.0,0,Not_Canceled,Meal Plan 1
3099,INN11201,"2,0",0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,292,115.0,0,Canceled,Meal Plan 2
3100,INN11204,"2,0",1,2,Meal Plan 1,0,Room_Type 2,137,2018,6,10,Offline,0,0,0,137,80.75,0,Not_Canceled,Meal Plan 1
3101,INN11208,"2,2",1,3,Meal Plan 1,0,Room_Type 6,176,2018,10,24,Online,0,0,0,176,169.88,3,Not_Canceled,Meal Plan 1
3102,INN11209,"1,0",0,4,Meal Plan 1,0,Room_Type 1,5,2017,12,1,Corporate,0,0,0,5,65.0,0,Not_Canceled,Meal Plan 1
3103,INN11211,"2,0",0,2,Meal Plan 2,0,Room_Type 1,35,2018,3,16,Online,0,0,0,35,116.1,0,Canceled,Meal Plan 2
3104,INN11212,"2,1",0,4,Meal Plan 1,0,Room_Type 2,11,2017,9,8,Offline,0,0,0,11,78.94,2,Not_Canceled,Meal Plan 1
3105,INN11217,"1,0",0,1,Meal Plan 1,0,Room_Type 1,17,2018,12,9,Corporate,1,0,1,17,65.0,0,Not_Canceled,Meal Plan 1
3106,INN11222,"2,0",0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,279,110.0,0,Canceled,Meal Plan 1
3107,INN11235,"2,0",1,2,Meal Plan 2,0,Room_Type 1,4,2018,2,8,Offline,0,0,0,4,117.0,0,Not_Canceled,Meal Plan 2
3108,INN11236,"2,0",2,2,Meal Plan 1,0,Room_Type 1,89,2018,7,17,Offline,0,0,0,89,72.25,3,Not_Canceled,Meal Plan 1
3109,INN11239,"2,0",0,2,Meal Plan 1,0,Room_Type 1,34,2017,10,16,Online,0,0,0,34,104.85,0,Not_Canceled,Meal Plan 1
3110,INN11240,"2,1",2,3,Meal Plan 1,0,Room_Type 1,86,2018,10,22,Online,0,0,0,86,123.84,1,Canceled,Meal Plan 1
3111,INN11246,"2,0",0,4,Meal Plan 1,0,Room_Type 1,137,2018,8,23,Online,0,0,0,137,100.8,0,Canceled,Meal Plan 1
3112,INN11256,"1,0",0,3,Meal Plan 1,0,Room_Type 1,14,2017,9,15,Online,0,0,0,14,114.0,1,Not_Canceled,Meal Plan 1
3113,INN11265,"2,0",0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,320,115.0,1,Canceled,Meal Plan 2
3114,INN11272,"2,0",2,2,Meal Plan 1,0,Room_Type 1,12,2018,10,2,Offline,0,0,0,12,85.0,0,Not_Canceled,Meal Plan 1
3115,INN11279,"2,0",0,3,Meal Plan 1,0,Room_Type 4,10,2018,7,7,Online,0,0,0,10,161.33,1,Not_Canceled,Meal Plan 1
3116,INN11283,"1,0",1,2,Meal Plan 1,0,Room_Type 1,2,2018,11,21,Online,0,0,0,2,100.67,1,Not_Canceled,Meal Plan 1
3117,INN11284,"2,0",2,2,Meal Plan 1,0,Room_Type 1,1,2017,10,23,Online,0,0,0,1,96.3,1,Not_Canceled,Meal Plan 1
3118,INN11285,"2,0",0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,5,110.0,1,Not_Canceled,Meal Plan 1
3119,INN11286,"2,0",0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,74,109.0,0,Not_Canceled,Meal Plan 2
3120,INN11289,"2,1",0,1,Meal Plan 1,0,Room_Type 1,30,2018,8,5,Online,0,0,0,30,161.1,2,Not_Canceled,Meal Plan 1
3121,INN11291,"2,0",1,2,Meal Plan 1,0,Room_Type 4,21,2018,4,11,Online,0,0,0,21,136.0,1,Not_Canceled,Meal Plan 1
3122,INN11293,"1,0",0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,10,Online,0,0,0,0,85.0,0,Canceled,Meal Plan 1
3123,INN11297,"2,0",0,3,Meal Plan 1,0,Room_Type 4,143,2018,7,19,Online,0,0,0,143,121.8,0,Canceled,Meal Plan 1
3124,INN11298,"1,0",1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,301,90.0,0,Not_Canceled,Meal Plan 2
3125,INN11299,"3,0",0,2,Meal Plan 1,0,Room_Type 4,52,2018,7,12,Online,0,0,0,52,137.7,1,Not_Canceled,Meal Plan 1
3126,INN11301,"2,0",1,2,Meal Plan 1,0,Room_Type 1,237,2017,9,14,Online,0,0,0,237,89.25,0,Canceled,Meal Plan 1
3127,INN11306,"2,0",1,3,Meal Plan 2,0,Room_Type 1,200,2018,9,19,Online,0,0,0,200,152.15,2,Canceled,Meal Plan 2
3128,INN11315,"3,0",0,3,Meal Plan 1,0,Room_Type 4,36,2018,4,28,Online,0,0,0,36,152.4,2,Not_Canceled,Meal Plan 1
3129,INN11316,"2,0",0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,55,104.0,0,Not_Canceled,Meal Plan 2
3130,INN11319,"2,0",1,2,Meal Plan 1,0,Room_Type 1,100,2018,12,2,Online,0,0,0,100,93.6,2,Canceled,Meal Plan 1
3131,INN11325,"2,0",2,0,Not Selected,0,Room_Type 1,87,2018,12,25,Online,0,0,0,87,79.2,0,Not_Canceled,Not Selected
3132,INN11328,"1,0",0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,14,100.0,0,Not_Canceled,Meal Plan 1
3133,INN11331,"2,1",2,5,Meal Plan 2,0,Room_Type 1,125,2018,7,18,Offline,0,0,0,125,84.58,1,Not_Canceled,Meal Plan 2
3134,INN11338,"2,0",0,2,Meal Plan 1,0,Room_Type 4,24,2018,6,9,Online,0,0,0,24,146.0,2,Not_Canceled,Meal Plan 1
3135,INN11343,"2,1",2,5,Meal Plan 1,0,Room_Type 1,63,2018,7,23,Online,0,0,0,63,121.5,0,Canceled,Meal Plan 1
3136,INN11344,"2,1",0,1,Not Selected,0,Room_Type 1,1,2018,10,5,Online,0,0,0,1,140.0,0,Not_Canceled,Not Selected
3137,INN11345,"2,0",2,5,Meal Plan 1,0,Room_Type 1,214,2018,10,20,Online,0,0,0,214,90.95,1,Not_Canceled,Meal Plan 1
3138,INN11347,"1,0",1,0,Meal Plan 1,0,Room_Type 1,12,2018,9,11,Offline,0,0,0,12,85.0,1,Not_Canceled,Meal Plan 1
3139,INN11349,"2,0",1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,189,109.8,0,Canceled,Meal Plan 1
3140,INN11350,"1,0",2,0,Meal Plan 1,0,Room_Type 1,1,2018,1,3,Online,0,0,0,1,82.0,0,Not_Canceled,Meal Plan 1
3141,INN11351,"2,0",0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,105,75.0,0,Canceled,Meal Plan 1
3142,INN11352,"3,0",1,2,Meal Plan 1,1,Room_Type 4,13,2018,3,25,Online,0,0,0,13,192.67,1,Not_Canceled,Meal Plan 1
3143,INN11354,"2,0",2,5,Meal Plan 1,0,Room_Type 1,227,2018,8,30,Online,0,0,0,227,92.29,0,Canceled,Meal Plan 1
3144,INN11361,"2,0",2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,150,101.0,0,Not_Canceled,Meal Plan 2
3145,INN11362,"2,0",1,1,Meal Plan 1,0,Room_Type 1,180,2018,5,2,Offline,0,0,0,180,100.0,1,Not_Canceled,Meal Plan 1
3146,INN11364,"2,0",0,2,Not Selected,0,Room_Type 1,15,2018,2,12,Online,0,0,0,15,79.0,0,Canceled,Not Selected
3147,INN11378,"1,0",0,2,Meal Plan 1,0,Room_Type 4,2,2018,3,31,Online,0,0,0,2,147.0,0,Not_Canceled,Meal Plan 1
3148,INN11380,"1,0",1,2,Meal Plan 1,0,Room_Type 1,237,2017,9,14,Online,0,0,0,237,80.75,0,Canceled,Meal Plan 1
3149,INN11391,"2,0",0,2,Not Selected,0,Room_Type 1,163,2018,9,7,Online,0,0,0,163,116.1,0,Canceled,Not Selected
3150,INN11393,"2,0",1,1,Meal Plan 1,0,Room_Type 1,109,2018,10,3,Complementary,0,0,0,109,0.0,0,Not_Canceled,Meal Plan 1
3151,INN11394,"1,0",0,1,Meal Plan 1,0,Room_Type 1,4,2017,9,2,Online,0,0,0,4,95.0,1,Not_Canceled,Meal Plan 1
3152,INN11396,"2,0",1,1,Not Selected,0,Room_Type 1,203,2018,6,6,Online,0,0,0,203,95.4,1,Not_Canceled,Not Selected
3153,INN11403,"2,0",0,1,Meal Plan 1,0,Room_Type 5,15,2018,12,15,Corporate,1,1,5,15,109.0,0,Not_Canceled,Meal Plan 1
3154,INN11406,"2,0",1,3,Meal Plan 1,0,Room_Type 1,203,2018,8,29,Online,0,0,0,203,90.95,0,Canceled,Meal Plan 1
3155,INN11412,"2,0",2,1,Meal Plan 2,0,Room_Type 1,23,2018,1,2,Offline,0,0,0,23,109.0,0,Not_Canceled,Meal Plan 2
3156,INN11416,"1,0",1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,118,110.0,0,Not_Canceled,Meal Plan 1
3157,INN11425,"1,0",2,3,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,115,76.0,0,Not_Canceled,Meal Plan 1
3158,INN11431,"1,0",0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,99,81.0,0,Not_Canceled,Meal Plan 1
3159,INN11432,"2,0",0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,122,85.0,0,Not_Canceled,Meal Plan 1
3160,INN11434,"2,0",0,1,Meal Plan 1,0,Room_Type 1,4,2018,9,15,Online,0,0,0,4,169.0,0,Canceled,Meal Plan 1
3161,INN11440,"2,0",2,1,Meal Plan 1,0,Room_Type 1,93,2018,3,5,Offline,0,0,0,93,60.0,0,Not_Canceled,Meal Plan 1
3162,INN11444,"2,0",0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,56,120.0,0,Not_Canceled,Meal Plan 1
3163,INN11449,"2,0",0,1,Meal Plan 1,0,Room_Type 1,9,2018,8,11,Corporate,1,3,13,9,75.0,0,Not_Canceled,Meal Plan 1
3164,INN11462,"2,1",2,3,Meal Plan 1,1,Room_Type 1,169,2018,8,14,Online,0,0,0,169,134.52,2,Canceled,Meal Plan 1
3165,INN11463,"2,0",1,3,Meal Plan 1,0,Room_Type 4,160,2018,9,29,Online,0,0,0,160,131.4,1,Canceled,Meal Plan 1
3166,INN11474,"2,0",0,2,Not Selected,0,Room_Type 1,21,2018,2,25,Online,0,0,0,21,81.0,0,Not_Canceled,Not Selected
3167,INN11475,"2,1",1,4,Meal Plan 1,0,Room_Type 4,33,2018,2,8,Online,0,0,0,33,75.23,2,Not_Canceled,Meal Plan 1
3168,INN11477,"2,0",1,2,Not Selected,0,Room_Type 1,128,2018,6,10,Online,0,0,0,128,116.1,0,Canceled,Not Selected
3169,INN11478,"3,0",2,2,Meal Plan 1,0,Room_Type 4,110,2018,7,22,Online,0,0,0,110,139.95,1,Not_Canceled,Meal Plan 1
3170,INN11482,"2,0",2,5,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,41,69.29,0,Not_Canceled,Meal Plan 1
3171,INN11484,"2,0",0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,27,120.0,0,Not_Canceled,Meal Plan 1
3172,INN11485,"2,0",2,2,Not Selected,0,Room_Type 1,18,2017,10,3,Online,0,0,0,18,99.75,1,Not_Canceled,Not Selected
3173,INN11497,"2,0",0,3,Meal Plan 1,0,Room_Type 1,69,2018,8,16,Online,0,0,0,69,135.9,2,Not_Canceled,Meal Plan 1
3174,INN11498,"2,0",1,1,Meal Plan 1,0,Room_Type 1,40,2017,10,5,Offline,0,0,0,40,70.0,0,Not_Canceled,Meal Plan 1
3175,INN11499,"2,0",1,2,Meal Plan 1,0,Room_Type 4,91,2018,7,15,Offline,0,0,0,91,82.45,0,Not_Canceled,Meal Plan 1
3176,INN11507,"2,0",2,5,Not Selected,0,Room_Type 1,30,2018,8,15,Online,0,0,0,30,125.1,1,Not_Canceled,Not Selected
3177,INN11510,"2,0",2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,17,Offline,0,0,0,221,65.0,0,Not_Canceled,Meal Plan 1
3178,INN11511,"2,0",0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,276,116.33,0,Canceled,Meal Plan 1
3179,INN11513,"2,0",1,3,Not Selected,0,Room_Type 1,47,2018,3,7,Online,0,0,0,47,65.75,0,Not_Canceled,Not Selected
3180,INN11517,"1,0",1,0,Meal Plan 1,0,Room_Type 1,164,2018,10,16,Offline,0,0,0,164,115.0,0,Canceled,Meal Plan 1
3181,INN11519,"2,0",0,2,Not Selected,0,Room_Type 1,3,2018,2,25,Online,0,0,0,3,83.5,1,Not_Canceled,Not Selected
3182,INN11522,"2,0",1,3,Meal Plan 1,0,Room_Type 1,193,2017,9,28,Online,0,0,0,193,149.81,1,Canceled,Meal Plan 1
3183,INN11523,"2,0",0,2,Meal Plan 1,0,Room_Type 1,4,2017,8,19,Online,0,0,0,4,106.0,2,Not_Canceled,Meal Plan 1
3184,INN11527,"2,0",2,5,Meal Plan 1,0,Room_Type 4,5,2018,3,26,Online,0,0,0,5,146.0,0,Canceled,Meal Plan 1
3185,INN11534,"2,0",2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,275,110.0,0,Canceled,Meal Plan 2
3186,INN11542,"2,0",0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,256,115.0,1,Canceled,Meal Plan 2
3187,INN11547,"1,0",1,0,Not Selected,0,Room_Type 1,4,2018,4,11,Online,0,0,0,4,89.0,0,Not_Canceled,Not Selected
3188,INN11550,"2,0",1,1,Meal Plan 1,0,Room_Type 1,4,2018,9,26,Offline,0,0,0,4,116.0,0,Not_Canceled,Meal Plan 1
3189,INN11551,"2,0",2,1,Meal Plan 1,0,Room_Type 1,22,2017,11,14,Online,0,0,0,22,87.0,1,Not_Canceled,Meal Plan 1
3190,INN11552,"2,0",1,2,Meal Plan 1,0,Room_Type 1,60,2018,4,1,Online,0,0,0,60,92.7,1,Canceled,Meal Plan 1
3191,INN11554,"3,0",1,4,Meal Plan 1,0,Room_Type 4,168,2018,8,1,Online,0,0,0,168,130.05,0,Canceled,Meal Plan 1
3192,INN11558,"1,0",0,1,Meal Plan 1,0,Room_Type 1,32,2018,11,4,Online,0,0,0,32,124.0,1,Canceled,Meal Plan 1
3193,INN11559,"2,0",0,2,Not Selected,0,Room_Type 1,172,2018,6,2,Online,0,0,0,172,94.95,0,Canceled,Not Selected
3194,INN11561,"1,0",0,1,Meal Plan 1,0,Room_Type 4,51,2018,4,27,Online,0,0,0,51,119.7,0,Canceled,Meal Plan 1
3195,INN11562,"3,0",0,3,Meal Plan 1,0,Room_Type 4,120,2018,7,28,Online,0,0,0,120,140.7,0,Not_Canceled,Meal Plan 1
3196,INN11563,"1,0",0,3,Meal Plan 1,0,Room_Type 1,10,2017,9,15,Offline,0,0,0,10,113.6,0,Not_Canceled,Meal Plan 1
3197,INN11564,"2,0",0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,44,75.0,0,Not_Canceled,Meal Plan 1
3198,INN11565,"2,1",1,0,Meal Plan 1,0,Room_Type 1,8,2018,8,8,Online,0,0,0,8,171.0,1,Not_Canceled,Meal Plan 1
3199,INN11566,"2,0",0,4,Not Selected,0,Room_Type 1,110,2018,9,14,Online,0,0,0,110,86.9,1,Not_Canceled,Not Selected
3200,INN11569,"1,0",0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,5,100.0,0,Not_Canceled,Meal Plan 1
3201,INN11571,"1,0",0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,14,100.0,0,Not_Canceled,Meal Plan 1
3202,INN11573,"1,0",1,0,Not Selected,0,Room_Type 1,65,2018,11,20,Online,0,0,0,65,79.2,0,Not_Canceled,Not Selected
3203,INN11575,"1,0",2,5,Meal Plan 1,0,Room_Type 1,14,2018,5,12,Aviation,0,0,0,14,95.0,0,Not_Canceled,Meal Plan 1
3204,INN11580,"2,1",1,2,Meal Plan 1,0,Room_Type 1,52,2018,7,8,Online,0,0,0,52,132.9,0,Canceled,Meal Plan 1
3205,INN11586,"1,0",5,10,Meal Plan 1,0,Room_Type 1,11,2018,5,9,Aviation,0,0,0,11,95.0,0,Canceled,Meal Plan 1
3206,INN11589,"2,0",0,1,Meal Plan 1,0,Room_Type 2,217,2017,8,7,Online,0,0,0,217,76.5,3,Not_Canceled,Meal Plan 1
3207,INN11591,"2,0",2,1,Meal Plan 1,0,Room_Type 1,0,2018,4,30,Online,0,0,0,0,106.2,0,Not_Canceled,Meal Plan 1
3208,INN11592,"2,0",0,2,Meal Plan 1,0,Room_Type 1,141,2018,11,25,Online,0,0,0,141,90.0,0,Not_Canceled,Meal Plan 1
3209,INN11597,"1,0",0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,166,110.0,0,Canceled,Meal Plan 1
3210,INN11598,"2,0",2,2,Meal Plan 1,0,Room_Type 1,359,2018,9,16,Online,0,0,0,359,105.0,1,Canceled,Meal Plan 1
3211,INN11600,"2,0",2,1,Meal Plan 1,0,Room_Type 4,72,2017,12,5,Offline,0,0,0,72,60.0,0,Not_Canceled,Meal Plan 1
3212,INN11601,"3,0",1,2,Meal Plan 1,1,Room_Type 4,4,2018,2,12,Online,0,0,0,4,139.0,1,Not_Canceled,Meal Plan 1
3213,INN11602,"2,0",0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,100,140.0,1,Not_Canceled,Meal Plan 2
3214,INN11605,"2,0",2,1,Meal Plan 1,0,Room_Type 4,283,2018,10,23,Online,0,0,0,283,111.3,1,Canceled,Meal Plan 1
3215,INN11607,"2,0",0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,279,110.0,0,Canceled,Meal Plan 1
3216,INN11611,"2,0",0,4,Meal Plan 1,1,Room_Type 1,54,2018,11,23,Online,0,0,0,54,97.4,1,Not_Canceled,Meal Plan 1
3217,INN11613,"2,0",1,2,Meal Plan 1,0,Room_Type 1,86,2018,5,20,Offline,0,0,0,86,32.5,1,Not_Canceled,Meal Plan 1
3218,INN11617,"2,0",0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,12,65.0,0,Not_Canceled,Meal Plan 1
3219,INN11620,"2,0",2,1,Meal Plan 1,0,Room_Type 1,224,2018,10,29,Online,0,0,0,224,96.3,1,Canceled,Meal Plan 1
3220,INN11621,"1,0",1,0,Meal Plan 1,0,Room_Type 1,0,2017,11,9,Corporate,0,0,0,0,65.0,0,Not_Canceled,Meal Plan 1
3221,INN11625,"2,0",1,3,Not Selected,0,Room_Type 1,91,2018,3,21,Online,0,0,0,91,67.95,0,Not_Canceled,Not Selected
3222,INN11628,"3,0",2,4,Meal Plan 1,0,Room_Type 4,52,2018,12,17,Online,0,0,0,52,130.9,1,Not_Canceled,Meal Plan 1
3223,INN11633,"1,0",2,0,Meal Plan 1,0,Room_Type 1,124,2018,7,3,Online,0,0,0,124,90.9,1,Not_Canceled,Meal Plan 1
3224,INN11640,"1,0",2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,245,110.0,0,Canceled,Meal Plan 1
3225,INN11642,"2,0",2,3,Meal Plan 1,0,Room_Type 1,268,2018,4,8,Offline,0,0,0,268,78.0,0,Not_Canceled,Meal Plan 1
3226,INN11643,"2,0",0,2,Not Selected,0,Room_Type 2,78,2018,4,8,Online,0,0,0,78,85.5,0,Canceled,Not Selected
3227,INN11646,"2,0",0,2,Meal Plan 1,0,Room_Type 1,0,2017,8,25,Online,0,0,0,0,106.0,2,Not_Canceled,Meal Plan 1
3228,INN11650,"0,2",0,4,Meal Plan 1,0,Room_Type 2,30,2018,11,23,Online,0,0,0,30,77.86,1,Canceled,Meal Plan 1
3229,INN11653,"1,0",0,2,Meal Plan 1,0,Room_Type 1,4,2018,11,2,Corporate,1,0,4,4,88.0,3,Not_Canceled,Meal Plan 1
3230,INN11658,"3,0",2,2,Meal Plan 1,0,Room_Type 4,158,2018,2,27,Offline,0,0,0,158,93.0,1,Not_Canceled,Meal Plan 1
3231,INN11659,"2,0",1,1,Meal Plan 1,0,Room_Type 1,4,2018,7,23,Online,0,0,0,4,141.0,0,Canceled,Meal Plan 1
3232,INN11668,"2,0",0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,39,109.0,0,Not_Canceled,Meal Plan 2
3233,INN11673,"1,0",2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,245,110.0,0,Canceled,Meal Plan 1
3234,INN11677,"2,1",2,5,Meal Plan 1,0,Room_Type 4,181,2018,8,4,Online,0,0,0,181,129.7,2,Canceled,Meal Plan 1
3235,INN11681,"2,0",0,2,Meal Plan 1,0,Room_Type 4,14,2018,10,7,Online,0,0,0,14,170.0,2,Not_Canceled,Meal Plan 1
3236,INN11687,"1,1",2,5,Meal Plan 1,0,Room_Type 4,78,2018,3,20,Online,0,0,0,78,69.2,1,Not_Canceled,Meal Plan 1
3237,INN11692,"3,0",0,3,Meal Plan 1,0,Room_Type 4,65,2018,7,26,Online,0,0,0,65,146.7,0,Canceled,Meal Plan 1
3238,INN11695,"1,0",0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,164,100.0,0,Canceled,Meal Plan 1
3239,INN11696,"2,0",0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,257,101.5,0,Canceled,Meal Plan 2
3240,INN11700,"3,0",1,3,Meal Plan 1,0,Room_Type 4,112,2018,5,5,Online,0,0,0,112,115.52,1,Not_Canceled,Meal Plan 1
3241,INN11710,"2,0",1,4,Meal Plan 1,0,Room_Type 1,87,2018,3,30,Online,0,0,0,87,82.45,1,Not_Canceled,Meal Plan 1
3242,INN11720,"1,0",2,4,Meal Plan 1,0,Room_Type 4,70,2018,9,11,Online,0,0,0,70,168.3,3,Not_Canceled,Meal Plan 1
3243,INN11722,"2,0",0,2,Meal Plan 1,0,Room_Type 1,93,2018,10,27,Online,0,0,0,93,90.9,0,Canceled,Meal Plan 1
3244,INN11724,"2,0",1,1,Meal Plan 1,0,Room_Type 4,44,2018,6,18,Offline,0,0,0,44,96.3,0,Not_Canceled,Meal Plan 1
3245,INN11726,"2,0",1,2,Not Selected,0,Room_Type 1,13,2018,4,29,Online,0,0,0,13,125.67,1,Not_Canceled,Not Selected
3246,INN11727,"2,0",1,0,Meal Plan 1,1,Room_Type 1,196,2018,8,1,Online,0,0,0,196,105.3,0,Canceled,Meal Plan 1
3247,INN11731,"2,0",0,2,Meal Plan 1,0,Room_Type 1,58,2017,10,9,Online,0,0,0,58,94.5,1,Not_Canceled,Meal Plan 1
3248,INN11732,"2,0",2,2,Meal Plan 1,0,Room_Type 1,6,2018,12,4,Offline,0,0,0,6,68.0,0,Not_Canceled,Meal Plan 1
3249,INN11733,"2,1",0,3,Meal Plan 1,0,Room_Type 1,195,2018,8,17,Online,0,0,0,195,121.5,1,Canceled,Meal Plan 1
3250,INN11734,"2,0",0,4,Meal Plan 1,0,Room_Type 1,61,2018,5,11,Online,0,0,0,61,92.28,0,Canceled,Meal Plan 1
3251,INN11736,"2,0",0,1,Not Selected,0,Room_Type 1,14,2018,9,20,Online,0,0,0,14,129.0,1,Not_Canceled,Not Selected
3252,INN11739,"2,0",1,5,Meal Plan 1,0,Room_Type 4,113,2018,12,26,Online,0,0,0,113,115.74,2,Not_Canceled,Meal Plan 1
3253,INN11740,"2,0",0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,5,110.0,1,Not_Canceled,Meal Plan 1
3254,INN11741,"2,0",0,2,Meal Plan 1,0,Room_Type 1,117,2018,7,19,Online,0,0,0,117,105.3,2,Not_Canceled,Meal Plan 1
3255,INN11745,"2,0",0,2,Meal Plan 2,0,Room_Type 1,14,2018,7,28,Online,0,0,0,14,169.0,0,Canceled,Meal Plan 2
3256,INN11749,"3,0",1,4,Meal Plan 2,0,Room_Type 1,197,2018,12,21,Offline,0,0,0,197,160.6,0,Not_Canceled,Meal Plan 2
3257,INN11751,"2,0",0,2,Meal Plan 1,1,Room_Type 4,15,2017,12,30,Online,0,0,0,15,146.0,2,Not_Canceled,Meal Plan 1
3258,INN11756,"1,0",0,1,Meal Plan 1,0,Room_Type 1,5,2018,1,13,Offline,0,0,0,5,65.0,0,Not_Canceled,Meal Plan 1
3259,INN11758,"2,0",1,2,Meal Plan 1,0,Room_Type 4,1,2018,4,18,Online,0,0,0,1,122.67,0,Not_Canceled,Meal Plan 1
3260,INN11761,"3,0",1,0,Meal Plan 1,0,Room_Type 4,70,2018,7,31,Online,0,0,0,70,146.7,0,Canceled,Meal Plan 1
3261,INN11765,"1,0",0,3,Meal Plan 1,0,Room_Type 1,14,2017,11,5,Online,0,0,0,14,101.0,1,Not_Canceled,Meal Plan 1
3262,INN11773,"2,0",1,1,Not Selected,0,Room_Type 1,251,2018,11,21,Online,0,0,0,251,73.35,1,Not_Canceled,Not Selected
3263,INN11778,"2,0",0,4,Not Selected,0,Room_Type 1,96,2018,7,6,Online,0,0,0,96,103.5,0,Not_Canceled,Not Selected
3264,INN11780,"2,0",2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,Offline,0,0,0,145,65.0,0,Not_Canceled,Meal Plan 1
3265,INN11791,"2,0",2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,124,94.5,0,Canceled,Meal Plan 2
3266,INN11794,"2,1",2,2,Meal Plan 1,0,Room_Type 1,35,2018,4,17,Online,0,0,0,35,104.3,2,Not_Canceled,Meal Plan 1
3267,INN11796,"3,0",0,3,Meal Plan 1,0,Room_Type 4,132,2018,9,22,Online,0,0,0,132,162.0,2,Not_Canceled,Meal Plan 1
3268,INN11797,"1,0",1,5,Meal Plan 1,0,Room_Type 1,70,2018,7,11,Offline,0,0,0,70,80.0,0,Canceled,Meal Plan 1
